티커,시가,고가,저가,종가,거래량,거래대금,등락률
109080,10750,11300,10750,11250,20431,226835050,4.65
153710,8200,8490,8200,8210,14346,118911630,0.49
321820,6980,7280,6910,7220,28346,203201890,5.25
122990,8230,8420,8200,8380,31975,267052640,2.07
232140,3905,4005,3905,3970,45145,178972850,1.79
065530,2525,2615,2525,2610,79051,204501215,3.37
067900,8920,9130,8920,9110,20931,189861780,1.56
155650,5700,5780,5630,5740,27589,157838480,0.7
273640,14300,14900,14300,14700,22727,333056350,3.89
251370,12550,13200,12500,12800,86120,1111144950,3.23
066430,1910,1995,1910,1975,29721,58303350,2.86
193250,1970,2050,1960,2035,415710,841904015,3.3
273060,1165,1195,1150,1190,124686,146548225,3.03
019210,6400,6600,6400,6590,38935,255120530,2.97
122870,45550,46200,44750,46050,168542,7703855950,3.25
011690,809,844,808,814,1023422,843869409,1.88
332570,4000,4160,4000,4130,14855,61207110,3.38
079000,5300,5540,5110,5350,43195,228440890,-0.19
070960,3910,4020,3910,3990,20029,79788050,2.57
316140,11700,11950,11600,11900,2517453,29661718500,2.15
032820,2145,2205,2090,2190,6480578,13997862520,1.15
041190,5150,5330,5110,5330,871762,4583911520,7.03
115440,8200,8470,8200,8350,25272,211236680,1.83
046970,1455,1510,1440,1495,820996,1215853025,3.82
082850,2950,3115,2940,3075,330518,1005608515,4.59
215360,12350,14150,12250,13150,173926,2336061150,6.05
072470,3365,3995,3285,3595,780861,2912987255,9.6
073560,1855,1960,1855,1935,815114,1558097670,4.59
037400,2210,2330,2210,2300,69511,158221420,4.07
153490,1125,1180,1125,1165,74362,86463210,3.1
010050,898,901,893,897,2125357,1906016020,0.22
101170,9030,9100,8510,8780,2347199,20702010800,-0.57
006980,24250,24800,23550,24500,12920,316370300,2.3
066590,3585,3735,3550,3720,97512,358168425,4.35
017370,2270,2350,2270,2350,21427,49622255,3.52
103840,3505,3700,3505,3630,25958,93607995,4.31
046940,3875,3980,3850,3965,78803,309343760,3.12
215380,4490,4600,4470,4495,29396,132889320,1.7
065680,19950,20800,19950,20500,18709,382502350,2.76
105840,11250,11700,10900,11550,2231897,25193054850,2.21
018620,2080,2285,2060,2170,2783154,6047849390,1.17
010400,5780,5980,5780,5960,7341,43364130,3.11
049800,3325,3370,3260,3360,31238,103832410,1.51
016880,1360,1400,1360,1390,189027,261649265,2.96
095720,2270,2350,2270,2335,67109,156017975,2.86
005820,20950,22900,20650,22050,3219,70172800,3.76
307280,1525,1575,1520,1565,37520,58272560,2.62
053080,9810,10200,9810,10200,24211,243914090,4.08
032940,3505,3630,3505,3630,27172,97066570,3.57
240810,28700,29500,28650,29400,247524,7227615900,3.16
074600,26000,27450,25750,26900,441303,11762304550,5.49
104830,30150,31400,29800,31250,83228,2567594950,4.69
014190,2345,2405,2295,2390,224283,532980975,4.6
131390,20200,20850,20200,20800,66926,1378510800,2.97
030530,3725,3845,3725,3845,208751,797288125,4.48
012620,9690,9950,9690,9900,17373,171288780,1.75
382840,113700,124200,113700,124000,187190,22451233400,9.93
336570,3050,3190,3030,3160,575615,1789689765,1.77
376980,20500,21450,20350,21450,89166,1871784750,4.63
122830,0,0,0,9430,0,0,0.0
008370,4615,4805,4615,4700,20859,98301100,1.62
008290,697,716,691,714,54986,38765593,2.44
101160,17250,18000,16950,17750,82416,1449525000,4.41
336060,1640,1690,1605,1675,235370,388437335,3.4
095270,4845,5090,4800,5090,57124,285207920,4.41
010600,1550,1630,1550,1595,442559,703811170,1.92
065950,3025,3190,3025,3190,54861,172699645,6.16
076080,2695,3010,2695,2895,617388,1783940620,7.02
196700,3005,3190,3005,3170,99075,311050545,5.67
069080,17800,18400,17800,18400,48092,875893600,3.37
053580,15650,16000,15350,15850,33383,526804100,1.93
071460,2895,2975,2755,2905,146292,426682445,0.87
377460,11100,11600,10950,11300,1114770,12629731100,3.2
044340,12200,12400,12100,12300,32023,392481650,1.23
330350,7920,7920,7690,7910,18735,147111550,5.33
348350,14700,15150,14450,15050,4729,70895550,1.01
112040,53300,56500,52900,55700,879030,48414408100,6.7
101730,18550,19400,18550,18650,531313,10020310600,1.91
123420,23000,24700,22500,23900,143723,3450070150,5.05
065370,10300,11550,10250,11000,59115,644428850,6.28
140660,2470,2470,2305,2305,56,131720,-3.96
038620,1010,1075,1010,1065,644030,677678415,6.5
299900,21000,21650,20850,21550,350044,7459530800,2.62
036090,810,824,794,815,472491,384390066,3.82
136540,13300,13650,13300,13600,33520,450878950,2.64
320000,2060,2140,2060,2125,56643,118894445,1.92
097800,1365,1400,1310,1360,68446,92506080,1.87
192390,3400,4050,3400,3550,821037,3106228510,4.57
313760,11050,11300,10800,10850,107189,1181463150,-2.69
008600,896,947,896,946,301694,282075362,5.46
900340,1275,1355,1235,1330,2602288,3406478965,11.76
033270,21100,22300,21050,22150,59918,1307457200,5.23
064510,0,0,0,2750,0,0,0.0
014830,92700,94500,89700,90800,140330,12804711700,-3.92
036200,7080,7310,7080,7220,167789,1212610220,3.14
018000,2470,2520,2380,2510,606015,1500616405,2.24
000910,6080,6280,6040,6080,923905,5659912030,-2.09
047400,2210,2320,2210,2285,659372,1505855525,-1.72
203450,2710,2820,2700,2775,36622,100497175,2.4
011330,1170,1210,1155,1185,314682,371795455,2.16
077500,8520,8770,8520,8720,81866,709667710,2.59
011320,6560,7210,6430,7180,2465144,16936138730,12.72
086390,17300,17900,17200,17700,103339,1824556950,4.12
241690,5190,5430,5190,5410,239967,1271073390,4.24
142210,3460,3610,3450,3570,83228,294765615,3.18
121060,1850,1850,1720,1720,115,211220,-0.86
048430,6540,6780,6540,6770,11582,77452490,3.04
206650,13750,14950,13750,14850,318756,4670105200,8.39
089850,13800,14350,13800,14050,70586,991867000,1.81
084440,2195,2195,2020,2150,8,16600,0.7
032620,5060,5270,5060,5260,87722,458426010,3.95
264450,14400,15000,14400,14900,19292,284808300,3.47
078070,16400,16600,16300,16600,3282,53978150,0.61
002920,2825,2830,2785,2830,9580,26909655,2.17
024800,2510,2600,2495,2575,52729,135004160,3.41
000700,5730,5900,5730,5900,15424,90046530,2.61
054930,32550,33250,27600,29250,1053738,31521014650,-0.51
069330,1925,1990,1845,1990,69887,136228990,3.11
049520,2545,2710,2500,2660,23806,63628915,6.61
367460,0,0,0,2270,0,0,0.0
367480,2150,2155,2150,2155,11,23685,0.23
003470,2695,2730,2675,2715,83173,224896295,1.31
003475,2855,3010,2855,2945,5716,16882280,3.15
263770,2715,2880,2705,2835,16059,44976345,4.42
337840,17100,17500,17100,17250,269,4620700,0.88
072130,2920,3050,2920,3035,55614,166452540,3.94
000220,6050,6260,6050,6220,78521,486587010,2.98
000225,8300,8390,8200,8340,9820,81585350,2.71
000227,16450,16450,16300,16350,520,8531500,1.55
388720,15400,15900,15250,15800,72462,1134239550,3.61
340930,13200,13500,13000,13400,57610,765377450,1.52
023410,3860,3945,3835,3930,315461,1234022430,3.42
056080,4630,4880,4630,4855,216324,1040374400,4.07
373340,2250,2270,2220,2230,7453,16583240,0.0
388800,2160,2160,2120,2145,35944,76406415,0.0
413630,2115,2115,2100,2105,5076,10685325,0.0
084370,28200,29100,28200,28700,126506,3632447450,2.68
001200,2620,2685,2615,2680,66250,176187375,2.29
178780,0,0,0,1730,0,0,0.0
221800,28850,28850,26300,28050,96,2575900,-2.94
179900,16550,17300,16550,17100,42269,718858150,3.01
263050,8410,9370,8410,9110,240893,2178790180,7.43
000100,57400,57700,56700,57700,122298,7009295900,1.23
000105,54400,55000,54400,55000,442,24206100,1.1
003460,2315,2375,2300,2375,6861,16016975,3.26
003465,2490,2520,2490,2520,1612,4035695,1.2
191410,2860,2975,2840,2945,21073,61097745,0.17
008730,18550,19200,18550,19000,36527,690438350,2.43
072770,1395,1420,1350,1410,154450,215058790,2.17
008250,8040,8480,8040,8480,42863,356380340,5.74
039020,3450,3670,3450,3665,84131,298519835,6.23
025820,2795,3000,2795,2985,252081,739143890,6.61
067920,4925,5170,4925,5150,23748,119685145,1.98
044960,6000,6150,6000,6110,42236,257284280,1.66
303530,13100,14200,13100,14000,55673,764693150,7.69
302430,8740,9160,8740,9140,8670,78428720,4.1
279060,5010,5060,4450,4510,4008,19486060,2.5
214320,44800,45450,44800,45150,7140,322779650,-0.11
073490,26600,27600,26600,27500,29257,798548350,3.38
215790,1620,1665,1605,1650,101143,165956135,2.17
344860,7300,7300,7300,7300,1,7300,1.39
246960,9050,9370,9050,9140,1017,9366170,0.66
088390,20050,20900,19950,20700,38225,786242600,3.5
272290,32400,33650,32300,33650,146329,4866832650,5.32
053350,3795,3960,3770,3930,50920,198174215,3.69
041520,5140,5290,5130,5280,20628,107242940,2.52
264850,2750,2850,2745,2830,54168,151772485,2.91
054210,18350,19000,18050,18800,271602,5043585700,3.58
164060,5150,5360,5150,5240,168460,885196300,1.75
065440,2620,2645,2520,2635,5177082,13421346825,1.54
088260,5720,5890,5660,5870,73162,419712770,3.35
139480,106000,107000,105000,107000,82035,8724018500,0.94
115610,2250,2370,2245,2370,85418,197376640,5.33
349720,2115,2115,2095,2110,2906,6088460,-0.24
078020,6430,6550,6430,6550,40901,266427710,1.87
131400,2010,2010,1900,1980,1450012,2842313940,-1.49
208850,6050,6050,6050,6050,5,30250,0.5
351330,10050,10800,10000,10500,30657,318381800,5.21
080010,5450,5600,5450,5580,21503,119166750,2.39
379390,0,0,0,12300,0,0,-0.4
086890,8060,8390,7980,8280,748581,6168171510,2.73
007660,6550,6780,6410,6700,850563,5631952720,4.85
005950,14150,14750,13900,14700,379557,5479352750,5.0
015020,1235,1325,1225,1270,858987,1099026815,4.1
047560,9070,9370,9070,9330,48156,447488420,3.09
900110,217,224,213,222,3659416,801071648,4.72
067010,3440,3655,3440,3640,72150,259256540,5.81
093230,1270,1380,1240,1270,1144654,1484178930,0.0
341310,1775,1775,1770,1770,514,911275,-0.56
101360,22850,24200,22650,23800,55184,1301792850,5.08
102710,27600,28700,27550,28500,50714,1433825500,4.4
066980,2775,2915,2775,2885,48789,139803205,2.67
074610,2865,3045,2865,3020,172747,516226765,3.78
063760,4985,5120,4970,5100,32616,164729355,2.31
123570,5270,5340,5090,5180,54671,282403120,0.58
083470,0,0,0,3220,0,0,0.0
095190,2745,2815,2660,2805,87978,244608875,5.45
091120,26200,27150,26200,27000,86698,2327293650,3.25
232530,2800,2900,2800,2900,745,2090500,3.57
102460,21350,22850,21300,22550,126429,2826849550,7.64
039030,76700,78800,75900,77700,67672,5248144000,3.32
294090,18850,19650,18850,19550,50275,971832350,3.71
088290,8970,9310,8910,9230,209778,1908269980,1.76
084680,1710,1765,1695,1765,204820,357033005,5.06
181340,0,0,0,2705,0,0,0.0
353810,4065,4230,4065,4200,271448,1130383185,2.69
350520,4890,4890,4755,4815,50503,242831255,-0.21
334890,5050,5150,5050,5140,25044,127225020,1.78
099750,22800,24300,22800,23500,50283,1174365150,3.52
377330,11450,12550,11450,12050,167307,2005343500,5.24
035810,3450,3600,3450,3590,742445,2633647650,4.36
160600,0,0,0,3100,0,0,0.0
092130,16850,16950,16750,16950,7307,123203200,1.19
096040,202,204,174,183,73271744,13924261734,-8.5
134060,5850,6240,5790,6240,5979,35777130,5.76
001840,5820,6120,5810,6060,359298,2157300670,4.12
000760,14550,15300,14550,15050,738,10979400,3.79
024810,1420,1425,1205,1250,24882737,31789975140,-6.02
014990,745,762,745,762,22903,17304194,2.7
041830,23050,23650,22850,23400,25781,596641250,1.08
352940,5120,5280,5110,5240,24511,127909310,0.38
101140,1585,1675,1585,1670,126460,208674325,5.36
216400,9000,9000,8600,8970,59,511340,-0.11
079950,1865,1995,1865,1995,52561,102338495,6.97
277410,1895,1955,1895,1955,105198,203485845,3.17
060150,8240,8600,8240,8590,143391,1215639750,4.25
033230,1920,2110,1920,2050,824535,1681935875,6.77
006490,2150,2210,2130,2185,269861,589287960,1.86
037330,1695,1800,1695,1795,64756,114518470,5.59
023800,7200,7350,7000,7340,49885,361395040,4.86
034590,25000,25500,24850,25100,1880,46971850,0.4
211050,7670,8430,7600,8010,125557,1006608290,2.69
083640,997,1025,980,1025,134906,135117627,5.56
216050,17750,18150,17550,17750,19155,340887250,-1.66
049070,26150,28300,25950,28000,1053141,28824300750,8.95
119610,26450,27350,26250,27150,37759,1014600600,4.02
017250,1210,1240,1195,1235,12917,15629885,2.07
129260,2640,2770,2640,2770,126271,344813660,4.92
051370,11850,12350,11850,12300,106163,1288958650,4.68
064290,19350,19950,18750,19050,212419,4082934650,-1.8
189300,60200,62400,60100,60800,63248,3857805500,2.01
150840,0,0,0,5850,0,0,0.0
048530,8970,9370,8920,9330,692153,6378863210,5.78
023810,7850,7990,7780,7990,8503,67191070,2.3
175140,7240,7250,7020,7080,6455,46015080,-1.39
115310,23450,25400,23450,24850,17488,429095900,6.42
039290,13200,13650,13200,13500,112878,1514389350,2.27
071200,4630,5090,4630,5090,69432,341773450,10.29
101930,14100,14300,13850,14100,14173,200701350,0.71
249420,30750,32850,30550,31300,1347318,42332380600,4.86
000230,19700,21200,19400,20550,425215,8644289700,8.44
013360,3845,3900,3670,3685,1757317,6608094455,-0.67
003120,77400,78500,77300,78300,322,25091200,1.03
333430,3360,3450,3300,3390,141616,477776930,1.8
068330,0,0,0,3430,0,0,0.0
003200,90200,91100,89400,91000,2353,212943700,1.11
007110,1320,1380,1320,1370,237349,321336500,4.18
058450,581,599,581,590,132450,78160601,1.55
007570,21450,22350,21450,22300,60545,1336150550,4.21
007575,24650,25750,24650,25500,3423,87007300,3.03
008500,18800,19800,18800,18950,318,6150450,1.07
019540,2310,2400,2260,2390,15520,36457530,3.46
081000,17850,18600,17850,18500,33780,619696000,3.64
020760,1945,2015,1910,2000,85321,169474235,3.09
020150,66500,70000,65400,70000,587572,40054815600,5.58
103590,7400,7610,7170,7560,3879441,28977770730,1.07
094820,15650,16100,15100,16050,482278,7573468700,2.56
271940,31200,31750,31150,31750,57436,1809777350,2.25
015860,6350,6500,6300,6420,1165791,7480735150,0.16
226320,15300,16250,15300,15900,36320,577276000,3.92
950140,4350,4580,4350,4550,33160,150204290,3.64
049550,6640,6850,6610,6830,7327,48905100,2.55
254120,1645,1700,1600,1695,43590,72186735,2.11
043910,1380,1460,1380,1405,3363961,4779978510,2.18
234920,2435,2540,2400,2460,6344,15644920,0.61
289220,20550,21450,20400,21400,112109,2368778800,5.42
317400,5910,5980,5800,5910,192007,1129994680,0.51
033240,22200,24100,22000,23500,421158,9788538850,6.58
174880,1400,1485,1400,1480,71901,105055085,2.78
049630,670,700,670,693,205735,141736347,3.9
000950,48100,51600,48100,51000,581,28850950,3.76
110020,4415,4420,4330,4350,10101,44103950,-1.36
208140,2140,2240,2140,2235,101810,224679200,4.44
040420,7430,7450,7380,7410,11046,81848230,0.0
045510,2180,2295,2050,2185,4679789,10100310180,3.31
217190,6210,6290,6000,6210,64712,394374810,0.65
095700,29500,31500,29500,31500,155728,4818967800,7.14
072520,1625,1705,1615,1670,48697,81936480,3.41
122310,7750,8030,7750,7960,13512,107630970,2.05
361390,19700,20400,19700,20050,81693,1636723750,1.78
066830,0,0,0,3495,0,0,0.0
187420,5010,5180,5010,5140,49376,251004660,2.59
225220,11150,11800,11150,11750,50758,587453350,4.44
123330,3760,3965,3760,3920,4984,19296930,4.26
159580,6240,6390,6150,6390,13118,82527410,3.73
147830,2955,3005,2870,2910,576137,1694943110,-0.68
033100,7180,7250,6680,7130,1283005,8926031050,-1.66
079370,20000,21500,19950,21050,46237,952530000,5.78
054950,16950,17300,16800,17150,23370,398878350,0.29
023440,2000,2135,1990,2120,128197,268718655,6.0
090470,5880,5890,5710,5780,3617,21053600,0.0
287410,6810,7020,6770,6940,388432,2701304770,2.06
137950,7650,8050,7600,7990,388295,3100331200,5.13
033320,4660,4815,4660,4810,39088,186639070,3.22
348950,4585,4700,4550,4685,825426,3827044885,1.96
204270,5060,5060,4915,4995,25522,127173755,0.5
194370,15200,15800,15000,15550,68676,1057322700,2.64
026040,2760,2930,2760,2930,23743,68034565,6.35
126880,5240,5730,5210,5630,554371,3059583300,8.27
322510,4320,4550,4320,4495,23014,102679465,1.7
254160,5840,6320,5840,6320,103,602000,8.22
033050,1055,1090,1040,1075,69683,74185305,1.9
094970,3110,3265,3105,3215,68110,217877635,3.54
058420,0,0,0,2160,0,0,0.0
025620,964,990,961,986,204773,200446157,3.25
089790,6100,6310,6100,6300,34010,211858510,3.45
030000,24400,24400,23450,23650,224953,5334638600,-2.07
052670,1780,1835,1780,1820,52662,95685830,2.25
271980,19400,20400,19400,20300,16110,322123050,4.64
001560,8770,10300,8720,9170,538216,5204125460,4.68
199820,11600,12300,11500,11850,70022,829470050,4.41
038010,6700,6990,6620,6980,184954,1264544970,5.6
002620,11750,11750,11300,11650,12155,139752450,3.1
276730,2025,2110,2025,2110,166712,347575150,3.94
080220,3990,4140,3990,4095,302369,1232930930,3.02
006220,4545,4595,4490,4565,111772,506076425,0.88
089590,15150,15800,15000,15550,215760,3329370900,4.71
216080,12600,13500,12600,13450,35476,468182050,5.91
229000,8400,9000,8320,8960,15391,134204190,5.41
248020,0,0,0,2500,0,0,0.0
082270,13000,13350,12900,13300,130683,1712791900,4.72
064800,1270,1290,1255,1290,82176,104998935,1.57
044060,12100,14950,12000,14000,16806605,230753783450,13.82
004910,5970,6170,5970,6100,21802,131927810,1.67
004700,41350,42500,41250,42200,848,35155950,2.18
001550,18850,19400,18850,19400,28198,540842650,2.37
000480,78600,80000,78500,80000,712,56277500,1.52
120030,158000,171000,149500,150500,195229,31385054000,-9.34
034940,2715,2795,2650,2750,95461,261353720,1.29
067000,4630,4785,4590,4740,198464,938613720,3.38
018470,1540,1595,1540,1595,591722,930245850,3.57
002600,170000,171000,166500,170000,84,14119500,-1.16
185750,87100,89100,86800,88100,16940,1492555500,0.57
063160,26800,28050,26800,28050,19840,549319700,4.86
001630,55100,56200,55100,55700,7065,392556200,0.36
033340,0,0,0,1055,0,0,0.0
036930,16400,16800,16200,16550,478279,7880991350,2.8
044380,773,807,773,803,97942,78053525,4.29
239340,3730,3975,3730,3885,352382,1369017710,4.16
051980,698,709,675,697,107968,75173374,2.35
072020,11700,12150,11700,12150,13956,167332800,4.74
000440,22050,23100,21800,22950,146192,3314448400,1.77
078650,0,0,0,2120,0,0,0.0
228760,13950,13950,13600,13750,74361,1019738550,-0.36
314130,17650,18250,17450,17800,40284,713971200,0.85
013890,47600,49900,47600,48900,19253,941854250,1.98
389030,10700,11900,10550,11750,609530,6887989100,10.33
043610,3495,3675,3495,3660,106767,387682040,5.02
263860,7600,7860,7530,7790,23375,181225590,3.45
303030,2170,2380,2165,2290,782259,1773102665,6.51
036180,751,795,751,780,141673,108447669,2.9
208350,3545,3740,3545,3740,4720,17326575,6.55
144510,53700,59500,53700,58500,160562,9318041300,8.94
382480,2970,2990,2875,2945,231412,679816470,2.08
382800,11000,11600,11000,11550,18965,216900600,3.59
299480,840,840,840,840,2,1680,0.0
051160,11400,12050,11250,11950,78769,932659550,6.7
053050,4550,4690,4535,4660,1118478,5174681175,0.98
119850,4160,4310,4160,4305,56787,243184390,3.61
270520,2570,2690,2555,2600,99761,260920965,0.19
065060,551,575,536,564,456253,251798889,2.36
204840,903,908,890,899,75043,67255181,0.33
013870,5130,5330,5130,5300,17634,92617920,3.52
071320,30550,30650,30050,30650,2488,75480200,0.66
311320,16100,17550,16000,17050,23615,396843350,5.25
035000,5650,5760,5650,5750,1966,11249640,1.05
388050,30550,33150,29950,32300,1355828,43301534850,5.21
219750,0,0,0,1425,0,0,0.0
088790,2720,2920,2710,2920,66860,188113135,7.16
018120,23450,23450,23250,23400,2081,48685150,0.21
109820,5620,6030,5540,5980,601845,3534676810,8.33
086060,4300,4600,4300,4595,110767,497870965,6.86
036890,10200,10950,10200,10750,378743,4011912400,7.61
363250,9100,9430,9090,9370,22507,208885220,3.54
003780,6830,7080,6830,7080,66613,466055850,3.66
007370,5540,5750,5540,5750,29440,167280280,3.79
010640,5130,5550,5130,5460,74120,392404220,5.61
100250,3485,3545,3485,3545,72158,253992820,1.29
051630,3545,3670,3515,3590,40609,145613590,-0.14
272450,13900,14400,13700,14100,178324,2518105300,4.83
011000,9800,10600,9800,10500,675062,6930933590,7.25
250030,4200,4300,4200,4300,21,88300,0.0
002780,1645,1680,1640,1675,861061,1430732570,2.45
002787,14550,14600,14200,14500,88,1254600,0.0
002785,5330,5500,5330,5440,5700,31090010,0.55
233990,790,790,790,790,2,1580,-0.38
085660,14250,15100,14250,15050,249595,3704152650,6.36
261780,5980,6150,5930,6080,710615,4301889950,2.18
009310,785,813,785,813,229528,184340983,3.44
158310,0,0,0,1680,0,0,0.0
094850,9700,9990,9610,9750,67934,669669880,1.77
004650,11800,12150,11800,12100,42065,505389250,2.54
278280,204500,215800,204500,215800,105923,22484339400,5.68
000650,61700,62700,61700,62600,12,749200,1.46
140290,597,597,515,587,13,7513,1.03
362320,9610,10150,9080,9700,4542492,43925297840,2.11
066360,1160,1205,1145,1205,16105,18925940,5.24
033250,1000,1015,994,1015,119888,120799006,1.5
047820,14000,14700,14000,14600,56344,813597250,3.55
052300,765,799,765,796,291570,229112873,5.29
118000,946,955,933,948,128180,121092630,1.61
094360,14550,15300,14550,15250,117120,1758325850,6.27
016920,2140,2195,2125,2160,122760,265512520,0.93
284620,0,0,0,1985,0,0,0.0
035720,68700,72500,68300,72000,2125688,151212430500,5.73
293490,47150,49400,47150,49300,808761,39232461300,5.57
323410,29550,30750,29500,30600,1600485,48467847850,3.9
377300,61800,64000,61400,63900,403211,25319867400,5.1
042000,11900,12550,11900,12450,88087,1089954200,5.06
006380,2760,2860,2735,2840,109786,309907405,3.65
317530,5430,5700,5430,5620,19711,110738720,1.44
071850,1890,1920,1840,1920,18902,36063000,1.05
050110,2280,2330,2190,2225,25744410,58392559675,1.6
223310,0,0,0,3320,0,0,0.0
109070,0,0,0,4100,0,0,0.0
900310,984,1020,984,1020,744719,749614143,3.66
078340,71100,75800,70700,74600,149340,11070772300,6.57
063080,47900,52100,47900,51800,170065,8629218900,9.63
307930,5560,5900,5560,5820,36555,210411390,3.93
079190,1215,1280,1210,1240,69546,86451965,0.4
263700,5630,5950,5630,5900,37442,219707110,4.24
214370,94000,101900,93000,101900,97339,9639980200,8.52
221980,12550,12750,12550,12750,3466,43934450,1.19
001620,584,600,584,596,39691,23586806,2.05
342550,0,0,0,2290,0,0,0.0
424140,2110,2120,2110,2115,17331,36648450,0.0
192250,1680,1725,1670,1715,824613,1400354350,-0.29
029460,17750,18700,17750,18500,23621,430740500,4.52
115500,5860,6180,5860,6180,66705,406656650,5.46
281820,17200,18100,17200,17800,116620,2079210650,4.09
089150,5180,5480,5180,5470,193625,1044290300,5.6
025880,3450,3770,3445,3770,540722,1950723300,8.8
093320,47000,47800,46950,47700,2743,130249600,1.06
073010,2125,2170,2090,2145,48624,103800830,1.9
105330,8380,8900,8310,8900,22297,194724430,6.71
272110,11650,12100,11650,11900,30742,364971250,2.59
039420,2565,2730,2565,2725,111161,297415495,5.83
083550,6010,6200,6000,6200,10273,63370940,2.14
032500,25150,26450,25150,26350,93900,2440644000,5.82
225430,1425,1510,1425,1505,45511,66947320,5.61
102370,10800,10800,10800,10800,148143,1597831440,29.81
381970,19400,19950,19050,19850,109246,2136716950,3.66
145270,1050,1065,1040,1065,46897,49502020,2.9
036030,4840,5090,4840,5050,32988,165118765,4.23
064820,4105,4295,4085,4270,49639,206294700,3.02
347140,2120,2120,2095,2115,1019,2135150,0.24
256940,4800,5000,4800,4955,24357,120482290,2.27
024880,5730,6330,5710,6180,2290190,13997829330,10.55
042040,545,548,532,547,257042,139669457,3.21
054410,5420,5610,5410,5560,11871,65379040,2.77
258610,4250,4250,4035,4090,155443,639161170,0.25
274090,10300,10550,10050,10550,46961,486726300,3.94
402420,0,0,0,13000,0,0,0.0
217600,2495,2860,2495,2695,16153769,44132163840,7.8
089010,18150,18850,18150,18700,54103,1004143850,3.89
220260,6470,6770,6440,6720,168050,1121921850,5.0
176590,5310,5840,4610,4830,9633,47853710,-7.65
052400,16250,17250,16250,17200,66261,1119143050,5.85
046070,1190,1225,1170,1220,41720,50389365,2.09
047770,1690,1795,1685,1795,24459,42838235,3.76
078940,1610,1700,1610,1635,98022,159862225,1.55
080530,1335,1385,1325,1350,28396,38522435,1.89
224060,169,177,168,172,1955247,337923528,2.38
417310,5290,5360,5290,5360,63079,336654370,0.19
357120,5720,5840,5610,5840,93218,534539220,2.1
104540,10100,10300,9860,10000,178489,1777812430,-0.99
027050,2760,2880,2740,2880,112952,320858020,5.11
290510,4835,5110,4835,5080,137608,692401325,4.63
007815,7600,7870,7600,7790,2414,18717600,2.77
007810,18100,19050,18100,18900,187123,3504316650,4.71
00781K,8140,8420,8140,8380,293,2439640,1.33
190650,9190,9550,9130,9510,2295,21533340,3.03
101670,1980,2065,1960,2050,136490,276124785,1.49
123410,2605,2760,2590,2720,255562,688578625,3.42
003690,8430,8640,8410,8620,149273,1269638390,2.86
036690,3365,3525,3365,3465,28055,96216215,5.0
049430,8550,8870,8530,8770,20776,180763710,1.39
183300,46200,48400,46200,48300,34750,1662411950,4.09
041960,6950,7340,6950,7290,153846,1112506440,4.74
089890,8180,8520,8180,8460,91011,762387830,5.09
009730,0,0,0,2715,0,0,0.0
189350,0,0,0,2245,0,0,-0.22
082660,980,999,937,937,240666,229502460,-1.47
192820,55900,58100,55900,57300,38799,2223448800,1.96
044820,9220,9590,9220,9590,6978,65602740,3.79
222040,4450,4600,4400,4485,35625,158692565,0.79
241710,9210,9570,9210,9570,11099,105028260,2.57
005070,45550,48700,44500,47700,1243492,58633408350,5.53
005420,14100,15050,13800,15000,512864,7522873550,7.53
069110,0,0,0,2630,0,0,0.0
169670,8960,9600,8960,9590,914,8268730,6.79
071950,958,974,947,970,54242,52208786,1.25
166480,10050,10950,10000,10850,39926,421275150,8.5
045970,5870,6210,5870,6100,71367,431196350,1.67
196450,2000,2065,2000,2050,60668,123096125,0.0
029960,8490,8540,8420,8490,149304,1265420530,0.0
002020,22350,23050,22250,23050,17828,405895750,2.67
003070,15150,15700,15150,15650,12828,198892850,2.62
003075,26900,27450,26900,27450,149,4018500,2.62
102940,33250,34650,33200,33650,33586,1138912000,1.36
002025,15750,16250,15750,16200,1071,17128500,2.86
120110,53000,53800,52500,53300,74414,3952188200,1.52
120115,27000,27600,27000,27400,1437,39154650,2.05
950160,0,0,0,8010,0,0,0.0
138490,10200,10550,10100,10500,192789,2008725900,3.96
056000,0,0,0,2860,0,0,0.0
021240,64400,64600,63200,63500,73550,4689490800,0.0
033290,6110,6380,6080,6380,195924,1232145740,4.42
056360,6730,7050,6730,7000,54956,380352700,4.32
282880,23550,24350,23550,24350,36841,885956250,4.28
121850,3010,3085,2950,3035,435368,1318634920,3.06
015710,4750,4890,4715,4890,12310,59243250,4.04
052330,8450,8650,8350,8530,20189,171884850,1.19
322780,2160,2245,2150,2235,450681,992752775,3.95
126600,6060,6950,6050,6260,7995482,52544082700,10.02
036420,32850,34700,32850,34650,176646,6056037000,5.8
200130,25500,27000,25500,26750,66695,1768026900,4.9
031820,736,768,736,761,236397,179157485,4.25
294570,31350,33100,31300,32450,68096,2205120250,3.84
192400,15500,15750,15400,15750,35491,551864100,1.61
284740,28800,29150,28250,28600,10202,292182700,-0.17
317690,5300,5600,5300,5500,25971,143397430,3.97
365270,17900,18650,17800,18650,137138,2503571000,5.37
060280,7230,7430,7180,7340,23315,170718740,2.23
015590,364,385,364,385,366550,138288547,4.9
040350,1065,1165,1065,1090,753807,836067570,1.87
051780,489,499,477,490,223355,109256645,2.73
115180,0,0,0,30300,0,0,0.0
182360,12300,12700,12300,12650,98722,1235370450,1.2
066310,11450,12100,11450,11950,184809,2177195900,4.82
